ConductanceBubbleGraph 
t space sac/bip/ica g 
647 -28.1658 bip 0.160025
648 -28.1658 bip 0.160023
649 -28.1658 bip 0.160022
650 -28.1658 bip 0.160021
651 -28.1658 bip 0.16002
652 -28.1658 bip 0.160019
653 -28.1658 bip 0.160019
654 -28.1658 bip 0.160018
655 -28.1658 bip 0.160017
656 -28.1658 bip 0.160016
657 -28.1658 bip 0.160015
658 -28.1658 bip 0.160015
659 -28.1658 bip 0.160014
660 -28.1658 bip 0.160013
661 -28.1658 bip 0.160013
662 -28.1658 bip 0.160012
663 -28.1658 bip 0.160012
664 -28.1658 bip 0.160011
665 -28.1658 bip 0.160011
666 -28.1658 bip 0.16001
667 -28.1658 bip 0.16001
668 -28.1658 bip 0.160009
669 -28.1658 bip 0.160009
670 -28.1658 bip 0.160008
671 -28.1658 bip 0.160008
672 -28.1658 bip 0.160008
673 -28.1658 bip 0.160007
674 -28.1658 bip 0.160007
675 -28.1658 bip 0.160007
676 -28.1658 bip 0.160006
677 -28.1658 bip 0.160006
678 -28.1658 bip 0.160006
679 -28.1658 bip 0.160006
680 -28.1658 bip 0.160005
681 -28.1658 bip 0.160005
682 -28.1658 bip 0.160005
683 -28.1658 bip 0.160005
684 -28.1658 bip 0.160004
685 -28.1658 bip 0.160004
686 -28.1658 bip 0.160004
687 -28.1658 bip 0.160004
688 -28.1658 bip 0.160004
689 -28.1658 bip 0.160003
690 -28.1658 bip 0.160003
691 -28.1658 bip 0.160003
692 -28.1658 bip 0.160003
693 -28.1658 bip 0.160003
694 -28.1658 bip 0.160003
695 -28.1658 bip 0.160003
696 -28.1658 bip 0.160002
697 -28.1658 bip 0.160002
698 -28.1658 bip 0.160002
699 -28.1658 bip 0.160002
700 -28.1658 bip 0.160002
701 -28.1658 bip 0.160002
702 -28.1658 bip 0.160002
703 -28.1658 bip 0.160002
704 -28.1658 bip 0.160002
705 -28.1658 bip 0.160002
706 -28.1658 bip 0.160002
707 -28.1658 bip 0.160001
708 -28.1658 bip 0.160001
709 -28.1658 bip 0.160001
710 -28.1658 bip 0.160001
711 -28.1658 bip 0.160001
712 -28.1658 bip 0.160001
713 -28.1658 bip 0.160001
714 -28.1658 bip 0.160001
715 -28.1658 bip 0.160001
716 -28.1658 bip 0.160001
717 -28.1658 bip 0.160001
718 -28.1658 bip 0.160001
719 -28.1658 bip 0.160001
720 -28.1658 bip 0.160001
721 -28.1658 bip 0.160001
722 -28.1658 bip 0.160001
723 -28.1658 bip 0.160001
724 -28.1658 bip 0.160001
725 -28.1658 bip 0.160001
726 -28.1658 bip 0.160001
727 -28.1658 bip 0.160001
728 -28.1658 bip 0.160001
729 -28.1658 bip 0.160001
730 -28.1658 bip 0.160001
731 -28.1658 bip 0.16
732 -28.1658 bip 0.16
733 -28.1658 bip 0.16
734 -28.1658 bip 0.16
735 -28.1658 bip 0.16
736 -28.1658 bip 0.16
737 -28.1658 bip 0.16
738 -28.1658 bip 0.16
739 -28.1658 bip 0.16
740 -28.1658 bip 0.16
741 -28.1658 bip 0.16
742 -28.1658 bip 0.16
743 -28.1658 bip 0.16
744 -28.1658 bip 0.16
745 -28.1658 bip 0.16
746 -28.1658 bip 0.16
747 -28.1658 bip 0.16
748 -28.1658 bip 0.16
749 -28.1658 bip 0.16
750 -28.1658 bip 0.16
751 -28.1658 bip 0.16
752 -28.1658 bip 0.16
753 -28.1658 bip 0.16
754 -28.1658 bip 0.16
755 -28.1658 bip 0.16
756 -28.1658 bip 0.16
757 -28.1658 bip 0.16
758 -28.1658 bip 0.16
759 -28.1658 bip 0.16
760 -28.1658 bip 0.16
761 -28.1658 bip 0.16
762 -28.1658 bip 0.16
763 -28.1658 bip 0.16
764 -28.1658 bip 0.16
765 -28.1658 bip 0.16
766 -28.1658 bip 0.16
767 -28.1658 bip 0.16
768 -28.1658 bip 0.16
769 -28.1658 bip 0.16
770 -28.1658 bip 0.16
771 -28.1658 bip 0.16
772 -28.1658 bip 0.16
773 -28.1658 bip 0.16
774 -28.1658 bip 0.16
775 -28.1658 bip 0.16
776 -28.1658 bip 0.16
777 -28.1658 bip 0.16
778 -28.1658 bip 0.16
779 -28.1658 bip 0.16
780 -28.1658 bip 0.16
781 -28.1658 bip 0.16
782 -28.1658 bip 0.16
783 -28.1658 bip 0.16
784 -28.1658 bip 0.16
785 -28.1658 bip 0.16
786 -28.1658 bip 0.16
787 -28.1658 bip 0.16
788 -28.1658 bip 0.16
789 -28.1658 bip 0.16
790 -28.1658 bip 0.16
791 -28.1658 bip 0.16
792 -28.1658 bip 0.16
793 -28.1658 bip 0.16
794 -28.1658 bip 0.16
795 -28.1658 bip 0.16
796 -28.1658 bip 0.16
797 -28.1658 bip 0.16
798 -28.1658 bip 0.16
799 -28.1658 bip 0.16
359 -38.8317 bip 0.178291
360 -38.8317 bip 0.279954
361 -38.8317 bip 0.371657
362 -38.8317 bip 0.45413
363 -38.8317 bip 0.528054
364 -38.8317 bip 0.594069
365 -38.8317 bip 0.652769
366 -38.8317 bip 0.704711
367 -38.8317 bip 0.750414
368 -38.8317 bip 0.790363
369 -38.8317 bip 0.825012
370 -38.8317 bip 0.854782
371 -38.8317 bip 0.880066
372 -38.8317 bip 0.901231
373 -38.8317 bip 0.918619
374 -38.8317 bip 0.932548
375 -38.8317 bip 0.943314
376 -38.8317 bip 0.951192
377 -38.8317 bip 0.956438
378 -38.8317 bip 0.959291
379 -38.8317 bip 0.959971
380 -38.8317 bip 0.958684
381 -38.8317 bip 0.95562
382 -38.8317 bip 0.950954
383 -38.8317 bip 0.944852
384 -38.8317 bip 0.937463
385 -38.8317 bip 0.928928
386 -38.8317 bip 0.919376
387 -38.8317 bip 0.908927
388 -38.8317 bip 0.897691
389 -38.8317 bip 0.88577
390 -38.8317 bip 0.873257
391 -38.8317 bip 0.860238
392 -38.8317 bip 0.846792
393 -38.8317 bip 0.832993
394 -38.8317 bip 0.818906
395 -38.8317 bip 0.804592
396 -38.8317 bip 0.790107
397 -38.8317 bip 0.775502
398 -38.8317 bip 0.760822
399 -38.8317 bip 0.746111
400 -38.8317 bip 0.731405
401 -38.8317 bip 0.71674
402 -38.8317 bip 0.702146
403 -38.8317 bip 0.687651
404 -38.8317 bip 0.67328
405 -38.8317 bip 0.659057
406 -38.8317 bip 0.644999
407 -38.8317 bip 0.631126
408 -38.8317 bip 0.617453
409 -38.8317 bip 0.603992
410 -38.8317 bip 0.590757
411 -38.8317 bip 0.577756
412 -38.8317 bip 0.564999
413 -38.8317 bip 0.552493
414 -38.8317 bip 0.540243
415 -38.8317 bip 0.528254
416 -38.8317 bip 0.516531
417 -38.8317 bip 0.505075
418 -38.8317 bip 0.493888
419 -38.8317 bip 0.482972
420 -38.8317 bip 0.472326
421 -38.8317 bip 0.461951
422 -38.8317 bip 0.451844
423 -38.8317 bip 0.442006
424 -38.8317 bip 0.432432
425 -38.8317 bip 0.423122
426 -38.8317 bip 0.414072
427 -38.8317 bip 0.405279
428 -38.8317 bip 0.396739
429 -38.8317 bip 0.388449
430 -38.8317 bip 0.380404
431 -38.8317 bip 0.372601
432 -38.8317 bip 0.365034
433 -38.8317 bip 0.3577
434 -38.8317 bip 0.350594
435 -38.8317 bip 0.34371
436 -38.8317 bip 0.337045
437 -38.8317 bip 0.330593
438 -38.8317 bip 0.324349
439 -38.8317 bip 0.318308
440 -38.8317 bip 0.312465
441 -38.8317 bip 0.306816
442 -38.8317 bip 0.301356
443 -38.8317 bip 0.296078
444 -38.8317 bip 0.29098
445 -38.8317 bip 0.286055
446 -38.8317 bip 0.281298
447 -38.8317 bip 0.276706
448 -38.8317 bip 0.272273
449 -38.8317 bip 0.267995
450 -38.8317 bip 0.263868
451 -38.8317 bip 0.259886
452 -38.8317 bip 0.256045
453 -38.8317 bip 0.252342
454 -38.8317 bip 0.248771
455 -38.8317 bip 0.245329
456 -38.8317 bip 0.242011
457 -38.8317 bip 0.238814
458 -38.8317 bip 0.235734
459 -38.8317 bip 0.232767
460 -38.8317 bip 0.229909
461 -38.8317 bip 0.227157
462 -38.8317 bip 0.224507
463 -38.8317 bip 0.221956
464 -38.8317 bip 0.2195
465 -38.8317 bip 0.217136
466 -38.8317 bip 0.214861
467 -38.8317 bip 0.212673
468 -38.8317 bip 0.210567
469 -38.8317 bip 0.208541
470 -38.8317 bip 0.206593
471 -38.8317 bip 0.204719
472 -38.8317 bip 0.202918
473 -38.8317 bip 0.201185
474 -38.8317 bip 0.19952
475 -38.8317 bip 0.197919
476 -38.8317 bip 0.19638
477 -38.8317 bip 0.194901
478 -38.8317 bip 0.19348
479 -38.8317 bip 0.192114
480 -38.8317 bip 0.190802
481 -38.8317 bip 0.189542
482 -38.8317 bip 0.188331
483 -38.8317 bip 0.187168
484 -38.8317 bip 0.186051
485 -38.8317 bip 0.184979
486 -38.8317 bip 0.183949
487 -38.8317 bip 0.18296
488 -38.8317 bip 0.182011
489 -38.8317 bip 0.181099
490 -38.8317 bip 0.180224
491 -38.8317 bip 0.179385
492 -38.8317 bip 0.178579
493 -38.8317 bip 0.177805
494 -38.8317 bip 0.177063
495 -38.8317 bip 0.176351
496 -38.8317 bip 0.175668
497 -38.8317 bip 0.175012
498 -38.8317 bip 0.174384
499 -38.8317 bip 0.17378
500 -38.8317 bip 0.173202
501 -38.8317 bip 0.172647
502 -38.8317 bip 0.172115
503 -38.8317 bip 0.171604
504 -38.8317 bip 0.171115
505 -38.8317 bip 0.170646
506 -38.8317 bip 0.170196
507 -38.8317 bip 0.169765
508 -38.8317 bip 0.169351
509 -38.8317 bip 0.168955
510 -38.8317 bip 0.168575
511 -38.8317 bip 0.16821
512 -38.8317 bip 0.167861
513 -38.8317 bip 0.167527
514 -38.8317 bip 0.167206
515 -38.8317 bip 0.166899
516 -38.8317 bip 0.166604
517 -38.8317 bip 0.166322
518 -38.8317 bip 0.166052
519 -38.8317 bip 0.165793
520 -38.8317 bip 0.165545
521 -38.8317 bip 0.165307
522 -38.8317 bip 0.165079
523 -38.8317 bip 0.164861
524 -38.8317 bip 0.164652
525 -38.8317 bip 0.164452
526 -38.8317 bip 0.164261
527 -38.8317 bip 0.164077
528 -38.8317 bip 0.163901
529 -38.8317 bip 0.163733
530 -38.8317 bip 0.163572
531 -38.8317 bip 0.163417
532 -38.8317 bip 0.16327
533 -38.8317 bip 0.163128
534 -38.8317 bip 0.162993
535 -38.8317 bip 0.162863
536 -38.8317 bip 0.162739
537 -38.8317 bip 0.16262
538 -38.8317 bip 0.162506
539 -38.8317 bip 0.162397
540 -38.8317 bip 0.162293
541 -38.8317 bip 0.162193
542 -38.8317 bip 0.162098
543 -38.8317 bip 0.162006
544 -38.8317 bip 0.161919
545 -38.8317 bip 0.161835
546 -38.8317 bip 0.161755
547 -38.8317 bip 0.161678
548 -38.8317 bip 0.161605
549 -38.8317 bip 0.161535
550 -38.8317 bip 0.161467
551 -38.8317 bip 0.161403
552 -38.8317 bip 0.161342
553 -38.8317 bip 0.161283
554 -38.8317 bip 0.161227
555 -38.8317 bip 0.161173
556 -38.8317 bip 0.161121
557 -38.8317 bip 0.161072
558 -38.8317 bip 0.161025
559 -38.8317 bip 0.16098
560 -38.8317 bip 0.160937
561 -38.8317 bip 0.160895
562 -38.8317 bip 0.160856
563 -38.8317 bip 0.160818
564 -38.8317 bip 0.160782
565 -38.8317 bip 0.160748
566 -38.8317 bip 0.160715
567 -38.8317 bip 0.160683
568 -38.8317 bip 0.160653
569 -38.8317 bip 0.160624
570 -38.8317 bip 0.160596
571 -38.8317 bip 0.16057
572 -38.8317 bip 0.160545
573 -38.8317 bip 0.160521
574 -38.8317 bip 0.160497
575 -38.8317 bip 0.160475
576 -38.8317 bip 0.160454
577 -38.8317 bip 0.160434
578 -38.8317 bip 0.160415
579 -38.8317 bip 0.160396
580 -38.8317 bip 0.160379
581 -38.8317 bip 0.160362
582 -38.8317 bip 0.160346
583 -38.8317 bip 0.16033
584 -38.8317 bip 0.160316
585 -38.8317 bip 0.160302
586 -38.8317 bip 0.160288
587 -38.8317 bip 0.160275
588 -38.8317 bip 0.160263
589 -38.8317 bip 0.160251
590 -38.8317 bip 0.16024
591 -38.8317 bip 0.160229
592 -38.8317 bip 0.160219
593 -38.8317 bip 0.160209
594 -38.8317 bip 0.1602
595 -38.8317 bip 0.160191
596 -38.8317 bip 0.160183
597 -38.8317 bip 0.160174
598 -38.8317 bip 0.160167
599 -38.8317 bip 0.160159
600 -38.8317 bip 0.160152
601 -38.8317 bip 0.160145
602 -38.8317 bip 0.160139
603 -38.8317 bip 0.160132
604 -38.8317 bip 0.160126
605 -38.8317 bip 0.160121
606 -38.8317 bip 0.160115
607 -38.8317 bip 0.16011
608 -38.8317 bip 0.160105
609 -38.8317 bip 0.160101
610 -38.8317 bip 0.160096
611 -38.8317 bip 0.160092
612 -38.8317 bip 0.160088
613 -38.8317 bip 0.160084
614 -38.8317 bip 0.16008
615 -38.8317 bip 0.160076
616 -38.8317 bip 0.160073
617 -38.8317 bip 0.16007
618 -38.8317 bip 0.160066
619 -38.8317 bip 0.160063
620 -38.8317 bip 0.160061
621 -38.8317 bip 0.160058
622 -38.8317 bip 0.160055
623 -38.8317 bip 0.160053
624 -38.8317 bip 0.16005
625 -38.8317 bip 0.160048
626 -38.8317 bip 0.160046
627 -38.8317 bip 0.160044
628 -38.8317 bip 0.160042
629 -38.8317 bip 0.16004
630 -38.8317 bip 0.160038
631 -38.8317 bip 0.160036
632 -38.8317 bip 0.160035
633 -38.8317 bip 0.160033
634 -38.8317 bip 0.160032
635 -38.8317 bip 0.16003
636 -38.8317 bip 0.160029
637 -38.8317 bip 0.160028
638 -38.8317 bip 0.160026
639 -38.8317 bip 0.160025
640 -38.8317 bip 0.160024
641 -38.8317 bip 0.160023
642 -38.8317 bip 0.160022
643 -38.8317 bip 0.160021
644 -38.8317 bip 0.16002
645 -38.8317 bip 0.160019
646 -38.8317 bip 0.160018
647 -38.8317 bip 0.160017
648 -38.8317 bip 0.160017
649 -38.8317 bip 0.160016
650 -38.8317 bip 0.160015
651 -38.8317 bip 0.160014
652 -38.8317 bip 0.160014
653 -38.8317 bip 0.160013
654 -38.8317 bip 0.160012
655 -38.8317 bip 0.160012
656 -38.8317 bip 0.160011
657 -38.8317 bip 0.160011
658 -38.8317 bip 0.16001
659 -38.8317 bip 0.16001
660 -38.8317 bip 0.160009
661 -38.8317 bip 0.160009
662 -38.8317 bip 0.160009
663 -38.8317 bip 0.160008
664 -38.8317 bip 0.160008
665 -38.8317 bip 0.160007
666 -38.8317 bip 0.160007
667 -38.8317 bip 0.160007
668 -38.8317 bip 0.160007
669 -38.8317 bip 0.160006
670 -38.8317 bip 0.160006
671 -38.8317 bip 0.160006
672 -38.8317 bip 0.160005
673 -38.8317 bip 0.160005
674 -38.8317 bip 0.160005
675 -38.8317 bip 0.160005
676 -38.8317 bip 0.160004
677 -38.8317 bip 0.160004
678 -38.8317 bip 0.160004
679 -38.8317 bip 0.160004
680 -38.8317 bip 0.160004
681 -38.8317 bip 0.160004
682 -38.8317 bip 0.160003
683 -38.8317 bip 0.160003
684 -38.8317 bip 0.160003
685 -38.8317 bip 0.160003
686 -38.8317 bip 0.160003
687 -38.8317 bip 0.160003
688 -38.8317 bip 0.160003
689 -38.8317 bip 0.160002
690 -38.8317 bip 0.160002
691 -38.8317 bip 0.160002
692 -38.8317 bip 0.160002
693 -38.8317 bip 0.160002
694 -38.8317 bip 0.160002
695 -38.8317 bip 0.160002
696 -38.8317 bip 0.160002
697 -38.8317 bip 0.160002
698 -38.8317 bip 0.160002
699 -38.8317 bip 0.160002
700 -38.8317 bip 0.160001
701 -38.8317 bip 0.160001
702 -38.8317 bip 0.160001
703 -38.8317 bip 0.160001
704 -38.8317 bip 0.160001
705 -38.8317 bip 0.160001
706 -38.8317 bip 0.160001
707 -38.8317 bip 0.160001
708 -38.8317 bip 0.160001
709 -38.8317 bip 0.160001
710 -38.8317 bip 0.160001
711 -38.8317 bip 0.160001
712 -38.8317 bip 0.160001
713 -38.8317 bip 0.160001
714 -38.8317 bip 0.160001
715 -38.8317 bip 0.160001
716 -38.8317 bip 0.160001
717 -38.8317 bip 0.160001
718 -38.8317 bip 0.160001
719 -38.8317 bip 0.160001
720 -38.8317 bip 0.160001
721 -38.8317 bip 0.160001
722 -38.8317 bip 0.160001
723 -38.8317 bip 0.16
724 -38.8317 bip 0.16
725 -38.8317 bip 0.16
726 -38.8317 bip 0.16
727 -38.8317 bip 0.16
728 -38.8317 bip 0.16
729 -38.8317 bip 0.16
730 -38.8317 bip 0.16
731 -38.8317 bip 0.16
732 -38.8317 bip 0.16
733 -38.8317 bip 0.16
734 -38.8317 bip 0.16
735 -38.8317 bip 0.16
736 -38.8317 bip 0.16
737 -38.8317 bip 0.16
738 -38.8317 bip 0.16
739 -38.8317 bip 0.16
740 -38.8317 bip 0.16
741 -38.8317 bip 0.16
742 -38.8317 bip 0.16
743 -38.8317 bip 0.16
744 -38.8317 bip 0.16
745 -38.8317 bip 0.16
746 -38.8317 bip 0.16
747 -38.8317 bip 0.16
748 -38.8317 bip 0.16
749 -38.8317 bip 0.16
750 -38.8317 bip 0.16
751 -38.8317 bip 0.16
752 -38.8317 bip 0.16
753 -38.8317 bip 0.16
754 -38.8317 bip 0.16
755 -38.8317 bip 0.16
756 -38.8317 bip 0.16
757 -38.8317 bip 0.16
758 -38.8317 bip 0.16
759 -38.8317 bip 0.16
760 -38.8317 bip 0.16
761 -38.8317 bip 0.16
762 -38.8317 bip 0.16
763 -38.8317 bip 0.16
764 -38.8317 bip 0.16
765 -38.8317 bip 0.16
766 -38.8317 bip 0.16
767 -38.8317 bip 0.16
768 -38.8317 bip 0.16
769 -38.8317 bip 0.16
770 -38.8317 bip 0.16
771 -38.8317 bip 0.16
772 -38.8317 bip 0.16
773 -38.8317 bip 0.16
774 -38.8317 bip 0.16
775 -38.8317 bip 0.16
776 -38.8317 bip 0.16
777 -38.8317 bip 0.16
778 -38.8317 bip 0.16
779 -38.8317 bip 0.16
780 -38.8317 bip 0.16
781 -38.8317 bip 0.16
782 -38.8317 bip 0.16
783 -38.8317 bip 0.16
784 -38.8317 bip 0.16
785 -38.8317 bip 0.16
786 -38.8317 bip 0.16
787 -38.8317 bip 0.16
788 -38.8317 bip 0.16
789 -38.8317 bip 0.16
790 -38.8317 bip 0.16
791 -38.8317 bip 0.16
792 -38.8317 bip 0.16
793 -38.8317 bip 0.16
794 -38.8317 bip 0.16
795 -38.8317 bip 0.16
796 -38.8317 bip 0.16
797 -38.8317 bip 0.16
798 -38.8317 bip 0.16
799 -38.8317 bip 0.16
354 -45.8716 bip 0.170563
355 -45.8716 bip 0.272972
356 -45.8716 bip 0.365368
357 -45.8716 bip 0.448482
358 -45.8716 bip 0.523001
359 -45.8716 bip 0.589565
360 -45.8716 bip 0.648773
361 -45.8716 bip 0.701183
362 -45.8716 bip 0.747319
363 -45.8716 bip 0.787668
364 -45.8716 bip 0.822684
365 -45.8716 bip 0.852792
366 -45.8716 bip 0.878386
367 -45.8716 bip 0.899836
368 -45.8716 bip 0.917486
369 -45.8716 bip 0.931653
370 -45.8716 bip 0.942638
371 -45.8716 bip 0.950715
372 -45.8716 bip 0.956143
373 -45.8716 bip 0.959161
374 -45.8716 bip 0.959991
375 -45.8716 bip 0.958838
376 -45.8716 bip 0.955896
377 -45.8716 bip 0.95134
378 -45.8716 bip 0.945336
379 -45.8716 bip 0.938035
380 -45.8716 bip 0.929578
381 -45.8716 bip 0.920096
382 -45.8716 bip 0.909708
383 -45.8716 bip 0.898525
384 -45.8716 bip 0.88665
385 -45.8716 bip 0.874176
386 -45.8716 bip 0.861191
387 -45.8716 bip 0.847774
388 -45.8716 bip 0.833997
389 -45.8716 bip 0.819929
390 -45.8716 bip 0.805629
391 -45.8716 bip 0.791155
392 -45.8716 bip 0.776557
393 -45.8716 bip 0.761881
394 -45.8716 bip 0.747171
395 -45.8716 bip 0.732463
396 -45.8716 bip 0.717794
397 -45.8716 bip 0.703194
398 -45.8716 bip 0.688691
399 -45.8716 bip 0.674311
400 -45.8716 bip 0.660076
401 -45.8716 bip 0.646006
402 -45.8716 bip 0.632119
403 -45.8716 bip 0.618431
404 -45.8716 bip 0.604954
405 -45.8716 bip 0.591702
406 -45.8716 bip 0.578685
407 -45.8716 bip 0.56591
408 -45.8716 bip 0.553385
409 -45.8716 bip 0.541116
410 -45.8716 bip 0.529109
411 -45.8716 bip 0.517366
412 -45.8716 bip 0.505891
413 -45.8716 bip 0.494685
414 -45.8716 bip 0.483749
415 -45.8716 bip 0.473084
416 -45.8716 bip 0.462689
417 -45.8716 bip 0.452563
418 -45.8716 bip 0.442705
419 -45.8716 bip 0.433113
420 -45.8716 bip 0.423784
421 -45.8716 bip 0.414715
422 -45.8716 bip 0.405904
423 -45.8716 bip 0.397346
424 -45.8716 bip 0.389038
425 -45.8716 bip 0.380976
426 -45.8716 bip 0.373155
427 -45.8716 bip 0.365572
428 -45.8716 bip 0.358221
429 -45.8716 bip 0.351098
430 -45.8716 bip 0.344199
431 -45.8716 bip 0.337518
432 -45.8716 bip 0.33105
433 -45.8716 bip 0.324792
434 -45.8716 bip 0.318736
435 -45.8716 bip 0.31288
436 -45.8716 bip 0.307217
437 -45.8716 bip 0.301743
438 -45.8716 bip 0.296453
439 -45.8716 bip 0.291341
440 -45.8716 bip 0.286404
441 -45.8716 bip 0.281635
442 -45.8716 bip 0.277032
443 -45.8716 bip 0.272588
444 -45.8716 bip 0.268299
445 -45.8716 bip 0.26416
446 -45.8716 bip 0.260168
447 -45.8716 bip 0.256317
448 -45.8716 bip 0.252604
449 -45.8716 bip 0.249024
450 -45.8716 bip 0.245572
451 -45.8716 bip 0.242246
452 -45.8716 bip 0.239041
453 -45.8716 bip 0.235952
454 -45.8716 bip 0.232977
455 -45.8716 bip 0.230111
456 -45.8716 bip 0.227352
457 -45.8716 bip 0.224694
458 -45.8716 bip 0.222136
459 -45.8716 bip 0.219673
460 -45.8716 bip 0.217303
461 -45.8716 bip 0.215022
462 -45.8716 bip 0.212828
463 -45.8716 bip 0.210716
464 -45.8716 bip 0.208685
465 -45.8716 bip 0.206731
466 -45.8716 bip 0.204852
467 -45.8716 bip 0.203045
468 -45.8716 bip 0.201308
469 -45.8716 bip 0.199638
470 -45.8716 bip 0.198032
471 -45.8716 bip 0.196489
472 -45.8716 bip 0.195006
473 -45.8716 bip 0.19358
474 -45.8716 bip 0.192211
475 -45.8716 bip 0.190895
476 -45.8716 bip 0.189631
477 -45.8716 bip 0.188417
478 -45.8716 bip 0.18725
479 -45.8716 bip 0.18613
480 -45.8716 bip 0.185055
481 -45.8716 bip 0.184022
482 -45.8716 bip 0.18303
483 -45.8716 bip 0.182078
484 -45.8716 bip 0.181164
485 -45.8716 bip 0.180286
486 -45.8716 bip 0.179444
487 -45.8716 bip 0.178636
488 -45.8716 bip 0.17786
489 -45.8716 bip 0.177116
490 -45.8716 bip 0.176401
491 -45.8716 bip 0.175716
492 -45.8716 bip 0.175059
493 -45.8716 bip 0.174428
494 -45.8716 bip 0.173823
495 -45.8716 bip 0.173243
496 -45.8716 bip 0.172686
497 -45.8716 bip 0.172152
498 -45.8716 bip 0.17164
499 -45.8716 bip 0.17115
500 -45.8716 bip 0.170679
501 -45.8716 bip 0.170228
502 -45.8716 bip 0.169795
503 -45.8716 bip 0.16938
504 -45.8716 bip 0.168983
505 -45.8716 bip 0.168601
506 -45.8716 bip 0.168236
507 -45.8716 bip 0.167886
508 -45.8716 bip 0.16755
509 -45.8716 bip 0.167229
510 -45.8716 bip 0.16692
511 -45.8716 bip 0.166625
512 -45.8716 bip 0.166342
513 -45.8716 bip 0.166071
514 -45.8716 bip 0.165811
515 -45.8716 bip 0.165562
516 -45.8716 bip 0.165324
517 -45.8716 bip 0.165095
518 -45.8716 bip 0.164877
519 -45.8716 bip 0.164667
520 -45.8716 bip 0.164466
521 -45.8716 bip 0.164274
522 -45.8716 bip 0.16409
523 -45.8716 bip 0.163914
524 -45.8716 bip 0.163745
525 -45.8716 bip 0.163583
526 -45.8716 bip 0.163428
527 -45.8716 bip 0.16328
528 -45.8716 bip 0.163138
529 -45.8716 bip 0.163002
530 -45.8716 bip 0.162872
531 -45.8716 bip 0.162748
532 -45.8716 bip 0.162628
533 -45.8716 bip 0.162514
534 -45.8716 bip 0.162405
535 -45.8716 bip 0.1623
536 -45.8716 bip 0.1622
537 -45.8716 bip 0.162104
538 -45.8716 bip 0.162013
539 -45.8716 bip 0.161925
540 -45.8716 bip 0.161841
541 -45.8716 bip 0.161761
542 -45.8716 bip 0.161684
543 -45.8716 bip 0.16161
544 -45.8716 bip 0.16154
545 -45.8716 bip 0.161472
546 -45.8716 bip 0.161408
547 -45.8716 bip 0.161346
548 -45.8716 bip 0.161287
549 -45.8716 bip 0.161231
550 -45.8716 bip 0.161177
551 -45.8716 bip 0.161125
552 -45.8716 bip 0.161075
553 -45.8716 bip 0.161028
554 -45.8716 bip 0.160983
555 -45.8716 bip 0.16094
556 -45.8716 bip 0.160898
557 -45.8716 bip 0.160859
558 -45.8716 bip 0.160821
559 -45.8716 bip 0.160785
560 -45.8716 bip 0.16075
561 -45.8716 bip 0.160717
562 -45.8716 bip 0.160685
563 -45.8716 bip 0.160655
564 -45.8716 bip 0.160626
565 -45.8716 bip 0.160598
566 -45.8716 bip 0.160572
567 -45.8716 bip 0.160546
568 -45.8716 bip 0.160522
569 -45.8716 bip 0.160499
570 -45.8716 bip 0.160477
571 -45.8716 bip 0.160456
572 -45.8716 bip 0.160436
573 -45.8716 bip 0.160416
574 -45.8716 bip 0.160398
575 -45.8716 bip 0.16038
576 -45.8716 bip 0.160363
577 -45.8716 bip 0.160347
578 -45.8716 bip 0.160332
579 -45.8716 bip 0.160317
580 -45.8716 bip 0.160303
581 -45.8716 bip 0.160289
582 -45.8716 bip 0.160276
583 -45.8716 bip 0.160264
584 -45.8716 bip 0.160252
585 -45.8716 bip 0.160241
586 -45.8716 bip 0.16023
587 -45.8716 bip 0.16022
588 -45.8716 bip 0.16021
589 -45.8716 bip 0.160201
590 -45.8716 bip 0.160192
591 -45.8716 bip 0.160183
592 -45.8716 bip 0.160175
593 -45.8716 bip 0.160167
594 -45.8716 bip 0.16016
595 -45.8716 bip 0.160152
596 -45.8716 bip 0.160146
597 -45.8716 bip 0.160139
598 -45.8716 bip 0.160133
599 -45.8716 bip 0.160127
600 -45.8716 bip 0.160121
601 -45.8716 bip 0.160116
602 -45.8716 bip 0.160111
603 -45.8716 bip 0.160106
604 -45.8716 bip 0.160101
605 -45.8716 bip 0.160096
606 -45.8716 bip 0.160092
607 -45.8716 bip 0.160088
608 -45.8716 bip 0.160084
609 -45.8716 bip 0.16008
610 -45.8716 bip 0.160077
611 -45.8716 bip 0.160073
612 -45.8716 bip 0.16007
613 -45.8716 bip 0.160067
614 -45.8716 bip 0.160064
615 -45.8716 bip 0.160061
616 -45.8716 bip 0.160058
617 -45.8716 bip 0.160055
618 -45.8716 bip 0.160053
619 -45.8716 bip 0.16005
620 -45.8716 bip 0.160048
621 -45.8716 bip 0.160046
622 -45.8716 bip 0.160044
623 -45.8716 bip 0.160042
624 -45.8716 bip 0.16004
625 -45.8716 bip 0.160038
626 -45.8716 bip 0.160037
627 -45.8716 bip 0.160035
628 -45.8716 bip 0.160033
629 -45.8716 bip 0.160032
630 -45.8716 bip 0.16003
631 -45.8716 bip 0.160029
632 -45.8716 bip 0.160028
633 -45.8716 bip 0.160026
634 -45.8716 bip 0.160025
635 -45.8716 bip 0.160024
636 -45.8716 bip 0.160023
637 -45.8716 bip 0.160022
638 -45.8716 bip 0.160021
639 -45.8716 bip 0.16002
640 -45.8716 bip 0.160019
641 -45.8716 bip 0.160018
